name,address,type,number,scheme,id,postal
Milan Shokudo,1 SENGKANG SQUARE #02-39 COMPASS ONE 545078,Restaurant,EERT20240000515,Eating Establishment,854a8501-0a00-4df3-a9ff-7c928fc3ade2,545078
Milan Shokudo,302 TIONG BAHRU ROAD #02-109/110 TIONG BAHRU PLAZA 168732,Restaurant,EERT20240000517,Eating Establishment,854a8501-0a00-4df3-a9ff-7c928fc3ade2,168732
Milan Shokudo,9 BISHAN PLACE #02-34/35/35A JUNCTION 8 579837,Restaurant,EERT20230001051,Eating Establishment,854a8501-0a00-4df3-a9ff-7c928fc3ade2,579837
Milan Shokudo,3 GATEWAY DRIVE #02-07 WESTGATE 608532,Restaurant,EERT20240000043,Eating Establishment,854a8501-0a00-4df3-a9ff-7c928fc3ade2,608532
Ming Yen BBQ & Seafood (S67 & S68) @ Kopitiam Lau Pa Sat,"18 RAFFLES QUAY LAU PA SAT FESTIVAL MARKET, Stall 67 & Stall 68 048582",Hawker,EEHN21070012536,Eating Establishment,d08e740d-668b-4182-88b5-930ae27f660a,048582
Mini Wok (MR3)@Fork & Spoon Woodlands Mart,"768 WOODLANDS AVENUE 6 #01-30/32 WOODLANDS MART, MR 3 730768",Hawker,EEHK20230000142,Eating Establishment,a7f08960-5f86-4468-9e07-363ac2594388,730768
Mini Wok (S8) @ Koufu Republic Polytechnic,"31 WOODLANDS AVENUE 9 #01-01 REPUBLIC POLYTECHNIC, Stall 8 737907",Hawker,EEHK20250000284,Eating Establishment,a2adfba0-1b77-4254-ad5e-a38c9855825d,737907
Miniwok (MR1) @ Fork & Spoon Toa Payoh,"470 LORONG 6 TOA PAYOH #02-70 HDB HUB, MR1 310470",Hawker,EEHN21120013033,Eating Establishment,220b6b64-d41c-4338-bc4d-4d67216bb71d,310470
MINUM KOPI,213 BEDOK NORTH STREET 1 #01-145 460213,Restaurant,EERT20240000626,Eating Establishment,99a54a1f-23f2-40f0-964c-c376e32ebe23,460213
Minum Kopi Bakery,213 BEDOK NORTH STREET 1 #01-145 BEDOK TOWN CENTRE 460213,Snack Bar / Bakery,EESB20250000657,Eating Establishment,241c6bc0-dd6b-4629-a165-175645066f4b,460213
Mix Economic Rice (S1) @ Quad Cafe,"60 NANYANG DRIVE #B1, Stall 1 637551",Hawker,EEHX22020013132,Eating Establishment,c0fd83c2-3cb5-4c13-b5c2-f1e8ffc1461f,637551
MO KEBABS,1187 UPPER SERANGOON ROAD #01-18 THE MIDTOWN 533971,Restaurant,EERT20250000532,Eating Establishment,3aabd326-0f17-4435-872c-c645370667b4,533971
Modern Grill Seafood (S36) @ Newton Food Centre,"500 CLEMENCEAU AVENUE NORTH #01-36, Stall 36 229495",Hawker,EEHN21030012194,Eating Establishment,0dc08607-85f9-4347-bb00-98fc570c5a16,229495
Moji Bakery,11 CANBERRA ROAD right part of #01-03 SEMBAWANG MRT STATION (NS11) 759775,Snack Bar / Bakery,EESB20250000849,Eating Establishment,311d52e3-9c2f-41fd-aa84-d6260525efa5,759775
MON CHINESE BEEF ROTI,"1 HARBOURFRONT WALK #03-01 VIVOCITY, MR 12 FOOD REPUBLIC 098585",Hawker,EEHK25100000081,Eating Establishment,0147257b-9597-49d0-a47c-9af9f71c8a8a,098585
Monster Western (MR1) @ Food Dynasty Cineleisure,"8 GRANGE ROAD #B1-01/01A CATHAY CINELEISURE ORCHARD, MR1 239695",Hawker,EEHK20250000286,Eating Establishment,2dab0dc7-705d-4e2a-9cfe-74ca85d5866c,239695
Monster Western (MR1) @ Food Republic Jewel,"78 AIRPORT BOULEVARD #B2-238/239/240 Jewel Changi Airport, MR1 819666",Hawker,EEHK20240000550,Eating Establishment,4b4dc51a-8acc-4980-8cb2-fafb29faee62,819666
Monster Western (MR5) @ Food Junction Century Square,"2 TAMPINES CENTRAL 5 #03-19 CENTURY SQUARE, MR5 529509",Hawker,EEHK20240001126,Eating Establishment,7770d615-8306-4ae1-a325-419b99877081,529509
Monster Western Express (MR5) @ Cantine Pasir Ris Mall,"7 PASIR RIS CENTRAL #b2-17, MR5 519612",Hawker,EEHK20240001125,Eating Establishment,7b8061c8-c765-4787-ac71-b93a38a9a294,519612
Mr Biryani,27 UPPER EAST COAST ROAD CRESCENDO BUILDING 455211,Restaurant,EERT20250000792,Eating Establishment,46331d71-1210-4d8d-b02d-42b088e1f7e0,455211
MR TEH TARIK CAFE,"60 AIRPORT BOULEVARD #01-019-K CHANGI AIRPORT T2-DEPARTURE HALL, CARPARK 2B(TAXI HOLDING AREA) 819643",Restaurant,EERT20220000721,Eating Establishment,3e22d391-210e-410f-a537-96ebaccb43de,819643
MR TEH TARIK CAFE,10 AIRPORT BOULEVARD #01-331 CHANGI AIRPORT TERMINAL 4 819665,Restaurant,EERT20240000702,Eating Establishment,3e22d391-210e-410f-a537-96ebaccb43de,819665
MR TEH TARIK CARTEL,30 WOODLANDS AVENUE 2 #01-04/05 WOODLANDS MRT STATION 738343,Restaurant,EERN21060012452,Eating Establishment,085ee7a6-f383-4b2c-8cbe-054c1fe49d08,738343
Mr Teh Tarik Deli,920 YISHUN AVENUE 2 #01-08 Yishun Integrated Transport Hub 769100,Snack Bar / Bakery,EEBN21090012680,Eating Establishment,e83786ed-4063-4f64-a485-d85eac50b1c2,769100
Mr Teh Tarik Deli,30 WOODLANDS AVENUE 2 #B1-07 WOODLANDS INTEGRATED TRANSPORT HUB 738343,Snack Bar / Bakery,EESB20220000092,Eating Establishment,e83786ed-4063-4f64-a485-d85eac50b1c2,738343
Mr Teh Tarik Deli,920 YISHUN AVENUE 2 #01-09 YISHUN INTEGRATED TRANSPORT HUB 769100,Snack Bar / Bakery,EESB20250000266,Eating Establishment,e83786ed-4063-4f64-a485-d85eac50b1c2,769100
Mr Teh Tarik Deli,10 PASIR RIS CENTRAL #01-03 PASIR RIS MRT STATION 519634,Snack Bar / Bakery,EESB20240000957,Eating Establishment,e83786ed-4063-4f64-a485-d85eac50b1c2,519634
Mr Teh Tarik Express,21 SELETAR AEROSPACE ROAD 1 #01-05 SELETAR AIRPORT PASSENGER TERMINAL 797405,Restaurant,EERT20220000618,Eating Establishment,ca82a0fe-a79a-4003-a63a-9471d9fca5bf,797405
Mr Teh Tarik Express,10 EUNOS ROAD 8 #01-131 SINGAPORE POST CENTRE 408600,Restaurant,EERT20240000441,Eating Establishment,ca82a0fe-a79a-4003-a63a-9471d9fca5bf,408600
Mr Teh Tarik Express,135 AMOY STREET #01-01 Far East Square 049964,Restaurant,EERN22020013501,Eating Establishment,ca82a0fe-a79a-4003-a63a-9471d9fca5bf,049964
Mr Teh Tarik Express,65 Airport Boulevard #B2-22 Changi Airport Terminal 3 819663,Restaurant,EERN22020013504,Eating Establishment,ca82a0fe-a79a-4003-a63a-9471d9fca5bf,819663
Mr Teh Tarik Express,12 ALEXANDRA VIEW #01-13/14 ARTRA 158736,Restaurant,EERN22020013506,Eating Establishment,ca82a0fe-a79a-4003-a63a-9471d9fca5bf,158736
Mr Teh Tarik Express,1 JURONG WEST CENTRAL 2 #01-K3 JURONG POINT 648886,Restaurant,EERT20240000149,Eating Establishment,ca82a0fe-a79a-4003-a63a-9471d9fca5bf,648886
Mr Teh Tarik Express,2 CRAWFORD STREET #01-01 ICA SERVICES CENTRE 207218,Restaurant,EERT20250000511,Eating Establishment,ca82a0fe-a79a-4003-a63a-9471d9fca5bf,207218
Mr Teh Tarik Express,930 YISHUN AVENUE 2 #01-03 NORTHPOINT 769098,Restaurant,EERX22020013505,Eating Establishment,ca82a0fe-a79a-4003-a63a-9471d9fca5bf,769098
Mr Teh Tarik Express,1 MARITIME SQUARE #01-17A HARBOURFRONT CENTRE 099253,Snack Bar / Bakery,EESB20230000220,Eating Establishment,ca82a0fe-a79a-4003-a63a-9471d9fca5bf,099253
MR UNCLE,550 MACPHERSON ROAD 368228,Restaurant,EERT20230001089,Eating Establishment,d73edc12-0c88-45d6-af15-663c32018789,368228
MR UNCLE,226A ANG MO KIO AVENUE 1 #01-629 KEBUN BARU MALL 561226,Restaurant,EERT20250000689,Eating Establishment,d73edc12-0c88-45d6-af15-663c32018789,561226
MR UNCLE,1024 SEMBAWANG ROAD 758498,Restaurant,EERN21080012727,Eating Establishment,d73edc12-0c88-45d6-af15-663c32018789,758498
Mr. Peppery Rice (MR4) @ Kopitiam T3 Changi Airport,"65 AIRPORT BOULEVARD #B2-03 CHANGI AIRPORT TERMINAL 3, MR4 819663",Hawker,EEHK20250000208,Eating Establishment,6c4d804a-cf96-4245-823b-468a0199dcc0,819663
MUK BANG KOREAN RESTAURANT,750 CHAI CHEE ROAD #01-02 VIVA BUSINESS PARK 469000,Restaurant,EERN21110013058,Eating Establishment,4b08446e-3836-4b4a-9dbb-b48c4b2ebe5d,469000
MUKSHIDONNA,11 TANJONG KATONG ROAD #01-30/31 KINEX 437157,Restaurant,EERT20240000452,Eating Establishment,f915e579-b9cd-4066-a6e4-ff736d7c7f4d,437157
Mum's Kitchen Catering Pte Ltd,3015 BEDOK NORTH STREET 5 #02-06 SHIMEI EAST KITCHEN 486350,Catering Company,FPGX21030001514,Food Preparation Area,7658e141-3ef3-4e90-98df-9be69d99af1d,486350
MUNCHI PANCAKES,"21 CHOA CHU KANG AVENUE 4 #B1-01A LOT ONE, SHOPPERS' MALL 689812",Snack Bar / Bakery,EESB25100000125,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,689812
MUNCHI PANCAKES,5 CHANGI BUSINESS PARK CENTRAL 1 #B1-K11 CHANGI CITY 486038,Snack Bar / Bakery,EESB25100000124,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,486038
MUNCHI PANCAKES,3155 COMMONWEALTH AVENUE WEST #B1-K7 THE CLEMENTI MALL 129588,Snack Bar / Bakery,EESB25100000127,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,129588
MUNCHI PANCAKES,1 WOODLANDS SQUARE #B1-K01 CAUSEWAY POINT 738099,Snack Bar / Bakery,EESB25120000018,Eating Establishment,267f7410-4bb5-4ed0-8201-ea717282e07b,738099
MUNCHI PANCAKES,238 THOMSON ROAD #02-10 VELOCITY @ NOVENA SQUARE 307683,Snack Bar / Bakery,EESB25100000131,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,307683
MUNCHI PANCAKES,180 KITCHENER ROAD #B2-K8 CITY SQUARE MALL 208539,Snack Bar / Bakery,EESB20240000329,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,208539
MUNCHI PANCAKES,23 SERANGOON CENTRAL #03-K7/K8 NEX 556083,Snack Bar / Bakery,EESB25100000118,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,556083
MUNCHI PANCAKES,78 AIRPORT BOULEVARD #B2-273 JEWEL CHANGI AIRPORT 819666,Snack Bar / Bakery,EESB25100000122,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,819666
MUNCHI PANCAKES,51 OLD AIRPORT ROAD #01-149/150 51 OLD AIRPORT ROAD FOOD CENTRE AND SHOPPING MALL 390051,Hawker,EEHK25100000121,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,390051
MUNCHI PANCAKES,7 WALLICH STREET #B2-22 TANJONG PAGAR CENTRE 078884,Restaurant,EERT20250000285,Eating Establishment,267f7410-4bb5-4ed0-8201-ea717282e07b,078884
MUNCHI PANCAKES,"91 HILLVIEW LINK Stall K9, Timbre+ Hillview #02-05 CMPB (BLK 1), STALL K9 669723",Hawker,EEHK25120000022,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,669723
MUNCHI PANCAKES,53 ANG MO KIO AVENUE 3 #01-11/01-12/01-13 AMK HUB 569933,Snack Bar / Bakery,EESB20240001292,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,569933
MUNCHI PANCAKES,205 HOUGANG STREET 21 #01-25/26 HEARTLAND MALL 530205,Snack Bar / Bakery,EESB25100000119,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,530205
MUNCHI PANCAKES,17 PETIR ROAD #B2-44 HILLION MALL 678278,Snack Bar / Bakery,EESB25100000120,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,678278
MUNCHI PANCAKES,302 TIONG BAHRU ROAD #B1-121 TIONG BAHRU PLAZA 168732,Snack Bar / Bakery,EESB25100000123,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,168732
MUNCHI PANCAKES,1 BUKIT BATOK CENTRAL LINK #01-K10 WEST MALL 658713,Snack Bar / Bakery,EESB25100000126,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,658713
MUNCHI PANCAKES,1 STADIUM PLACE #01-38 KALLANG WAVE MALL 397628,Snack Bar / Bakery,EESB25100000129,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,397628
MUNCHI PANCAKES,68 ORCHARD ROAD #B2-41 Plaza Singapura 238839,Snack Bar / Bakery,EESB25100000130,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,238839
MUNCHI PANCAKES,1 NORTHPOINT DRIVE #B2-147 NORTHPOINT CITY 768019,Snack Bar / Bakery,EESB25100000132,Eating Establishment,2186a456-c87c-4615-897c-20e30de4cbb1,768019
MUNCHI PANCAKES,311 NEW UPPER CHANGI ROAD #B2-K12 BEDOK MALL 467360,Snack Bar / Bakery,EESB25100000133,Eating Establishment,267f7410-4bb5-4ed0-8201-ea717282e07b,467360
MUNCHI PANCAKES (K45) @BUANGKOK HAWKER CENTRE,70 COMPASSVALE BOW #02-K45 544692,Hawker,EEHK20240000328,Eating Establishment,1e94b84b-9c6b-407c-aebc-d1f12d891897,544692
Munchi Pancakes (S13) @ Bukit Batok West Hawker Centre,469 BUKIT BATOK WEST AVENUE 9 #01-13 HARMONY VILLAGE @ BUKIT BATOK 650469,Hawker,EEHK20250000432,Eating Establishment,b11ac16e-b96c-4134-9a33-2edb69f798f9,650469
MUNCHI PANCAKES (S13) @ KOPITIAM CORNER KANG KAR MALL,"100 HOUGANG AVENUE 10 #01-02 KANG KAR MALL, Stall 13 538767",Hawker,EEHK20230001007,Eating Establishment,bf22e4ee-0710-49c8-b9fc-489dbf065689,538767
MUNCHI PANCAKES (S18) @ PASIR RIS CENTRAL HAWKER CENTRE,110 PASIR RIS CENTRAL #01-18 519641,Hawker,EEHK20240000326,Eating Establishment,a070d7e7-f51d-43e9-bb2b-cbc10f904d29,519641
MUNCHI PANCAKES (S2) @ KOPITIAM CORNER 118 RIVERVALE DRIVE,118 RIVERVALE DRIVE #02-14 RIVERVALE PLAZA 540118,Hawker,EEHK20240000270,Eating Establishment,74eeb9b2-986c-4771-9a30-331beefa8a3f,540118
MUNCHI PANCAKES (S23) @ SENJA HAWKER CENTRE,"2 SENJA CLOSE #02-23, (Stall 23) 677632",Hawker,EEHK20230000346,Eating Establishment,1ea5fee5-797f-4db5-af53-87ad9189eea9,677632
MUNCHI PANCAKES (S36) @ ONE PUNGGOL HAWKER CENTRE,1 PUNGGOL DRIVE #02-36 ONE PUNGGOL 828629,Hawker,EEHK20240000327,Eating Establishment,0a61c40a-29e4-4dcb-96b4-f67a5dd2ae4c,828629
MUNCHI PANCAKES (S43) @ YISHUN PARK HAWKER CENTRE,51 YISHUN AVENUE 11 #01-43 Yishun Park Hawker Centre 768867,Hawker,EEHK20220000457,Eating Establishment,48e53925-726b-487f-bc45-515a853c2acc,768867
MUNCHI PANCAKES (S56) @ KOPITIAM SQUARE,10 SENGKANG SQUARE #01-56 KOPITIAM SQUARE 544829,Hawker,EEHK20230000822,Eating Establishment,b5a1d548-9096-4449-8f6c-03aceb0839e5,544829
MUNCHI PANCAKES (S61) @ LAU PA SAT FESTIVAL MARKET,"18 RAFFLES QUAY TELOK AYER FESTIVAL MARKET, 61 048582",Hawker,EEHK20230000278,Eating Establishment,e57b059d-4dce-4238-a370-04050ada426a,048582
MUNCHI PANCAKES (S67) @ OUR TAMPINES HUB,1 TAMPINES WALK #01-67 OUR TAMPINES HUB 528523,Hawker,EEHK20230000825,Eating Establishment,6f3d7e7a-26d2-476f-b2ef-2837f54f4751,528523
MUNCHI PANCAKES(S1) @ ANCHORVALE VILLAGE HAWKER CENTRE,339 ANCHORVALE ROAD #02-01 Anchorvale Village Hawker Centre 540339,Hawker,EEHK20240000926,Eating Establishment,51ff3e3b-8d3b-492a-ba6a-751c835f20fd,540339
MUNCHI PANCAKES(S13) @ JURONG WEST HAWKER CENTRE,50 JURONG WEST STREET 61 #01-13 648202,Hawker,EEHK20230001241,Eating Establishment,13cdd6d7-2cbe-4905-bbec-a1bdea2a5883,648202
MUNCHI PANCAKES(S3) @ KOPITIAM CORNER Simei,248 SIMEI STREET 3 #01-136 520248,Hawker,EEHK20230001177,Eating Establishment,c6c390c7-a684-415b-ba61-367f7e0c1ded,520248
MUNCHI PANCAKES(S38) @ WOODLEIGH VILLAGE HAWKER CENTRE,202C WOODLEIGH LINK #01-38 363202,Hawker,EEHK20240000924,Eating Establishment,6c4dc028-c30c-458c-9f08-e1622953f083,363202
MUNCHI PANCAKES(S39) @ CI YUAN COMMUNITY CLUB HAWKER CENTRE,"51 HOUGANG AVENUE 9 #01-39 CI YUAN COMMUNITY CLUB, Stall 39 538776",Hawker,EEHK20240000927,Eating Establishment,c4615711-cb07-4612-b469-d178af1d9dd5,538776
Munchi Pancakes(S4) @ Fernvale Hawker Centre.,21 SENGKANG WEST AVENUE #03-04 FERNVALE POINT 797650,Hawker,EEHK20220000937,Eating Establishment,35173000-643c-4dfc-87b1-f002eb9d90bc,797650
MUTIARA SEAFOOD,1 ENGKU AMAN TURN #01-02/01-02/02-02/02-03 WISMA GEYLANG SERAI 408528,Restaurant,EERT20240000585,Eating Establishment,9bbc1f20-cd49-4b92-8dae-729b59fd55ad,408528
MUTIARA SEAFOOD,1 ENGKU AMAN TURN #01-02/01-02/02-02/02-03 WISMA GEYLANG SERAI 408528,Catering Company,FPCA20240000586,Food Preparation Area,9bbc1f20-cd49-4b92-8dae-729b59fd55ad,408528
My Briyani House,127 PLANTATION CRESCENT #03-01 PLANTATION PLAZA 690127,Restaurant,EERT20250000313,Eating Establishment,bf3be110-a48b-4b51-8388-744f2bca5819,690127
My Briyani House @ Mr Teh Tarik,1000 EAST COAST PARKWAY #01-04 MARINE COVE 449876,Restaurant,EERX22020013497,Eating Establishment,b6045dd7-a98d-4916-bf21-2406bf146f97,449876
MY GENIE GOURMET PTE. LIMITED,32 LORONG 1 REALTY PARK PEOPLE'S GARDEN 536954,Snack Bar / Bakery,EESB20220000121,Eating Establishment,3504fb6c-67dc-457c-a56f-8bb75becbb2e,536954
MY KAMPUNG,33 Sengkang West Avenue #B2-07 The Seletar Mall 797653,Restaurant,EERN21060012499,Eating Establishment,505cfecb-8b8a-47dd-aa33-0c42d1a054da,797653
MY KAMPUNG,920 YISHUN AVENUE 2 #01-13 Yishun Integrated Transport Hub 769100,Restaurant,EERT20220000465,Eating Establishment,505cfecb-8b8a-47dd-aa33-0c42d1a054da,769100
MY KAMPUNG,3 GATEWAY DRIVE #B2-K8 WESTGATE 608532,Restaurant,EERT20250000812,Eating Establishment,505cfecb-8b8a-47dd-aa33-0c42d1a054da,608532
MY KAMPUNG CHICKEN RICE,5 CHANGI BUSINESS PARK CENTRAL 1 STALL 4 #02-01 MY KAMPUNG CHANGI CITY POINT 486038,Hawker,EEHK20250000811,Eating Establishment,3d79879d-a15b-4609-bb78-e8a184cad690,486038
MY KAMPUNG CHICKEN RICE (S1) @ KAMPUNG ADMIRALTY,"676 WOODLANDS DRIVE 71 #02-39 Kampung Admiralty, Stall 1 730676",Hawker,EEHN21060012497,Eating Establishment,48a245e9-5857-42b8-8adf-22e149c261f6,730676
My Nasi Ayam,108 ANG MO KIO AVENUE 4 Stall 7 #01-74 KEBUN BARU HEIGHTS (KEDAI KOPI) 560108,Hawker,EEHK20250000710,Eating Establishment,97136e58-b08c-46b7-bfb1-e4a688331ce1,560108
My Nasi Ayam,1 BEDOK ROAD Stall 22 #01-22 BEDOK FOOD CENTRE 469572,Hawker,EEHK20250000709,Eating Establishment,97136e58-b08c-46b7-bfb1-e4a688331ce1,469572
MY SAAP SAAP THAI,17 WOODLANDS DRIVE 17 #B2-02/03/04 737628,Restaurant,EERT20240001248,Eating Establishment,9755e0bc-ad15-4b80-a18d-2a61afe5f5c5,737628
My Saap Saap Thai,900 SOUTH WOODLANDS DRIVE #01-07 WOODLANDS CIVIC CENTRE 730900,Restaurant,EERT25100000007,Eating Establishment,62cc2c4f-0b17-4027-815b-7c8e667d1517,730900
My Spice Affair,12 KALLANG AVENUE #02-11 APERIA 339511,Restaurant,EERN21080012725,Eating Establishment,d8f68f3c-ece4-46d2-8307-d056f8ccefa8,339511
N.A,"1 JURONG EAST STREET 21 (Stall 6) @ Fork & Spoon Ng Teng Fong General Hospital (Tower B) #02-01A, #02-01B NG TENG FONG GENERAL HOSPITAL (TOWER B) 609606",Hawker,EEHK25120000041,Eating Establishment,2035b70c-c1f0-49ab-a004-a9576849a2b6,609606
N.A,"604 SEMBAWANG ROAD (S3)@Kopitiam Food Hall SSC #B1-25 #B1-25A Sembawang Shopping Centre, Stall 3 758459",Hawker,EEHK20250000639,Eating Establishment,28d6d27d-3c69-4948-9db4-9b9dd51b764d,758459
N.A,"1 WOODLANDS SQUARE @ Cantine Causeway Point #07-03, Stall 5 738099",Hawker,EEHK20250000638,Eating Establishment,a5aa4893-1571-41db-a67b-06afa6f1cb2e,738099
N.A,"31 WOODLANDS AVENUE 9 #01-01 REPUBLIC POLYTECHNIC,Stall 7 737907",Hawker,EEHK20240000561,Eating Establishment,66790145-d572-4e22-9329-5815012816ba,737907
N.A,"1 WOODLANDS SQUARE Cantine Causeway Point #07-03, Stall 3 738099",Hawker,EEHK25100000107,Eating Establishment,61d77b64-94ad-4a25-b519-c1311242814b,738099
N.A,"418 NORTHSHORE DRIVE #02-07-09 NORTHSHORE PLAZA II, STALL 1 820418",Hawker,EEHK20250000199,Eating Establishment,6bb7d9b0-ad1d-4b6d-a5f3-7cfc64b1f4e6,820418
N.A,377 HOUGANG STREET 32 (S4)@Koufu Hougang Rivercourt #01-30 HOUGANG RIVERCOURT 530377,Hawker,EEHK25100000115,Eating Establishment,e1abbb85-65b8-4be0-bba7-ded689a7e489,530377
N.A,"68 ORCHARD ROAD (MR1) @ Kopitiam Plaza Singapura #06-15,16,17 Plaza Singapura 238839",Hawker,EEHK20250000636,Eating Establishment,787fa750-3050-4d9d-8210-3f27246f8c48,238839
N.A,"1 NORTHPOINT DRIVE (MR1)@Cantine Northpoint City #02-101.#02-102, #02-103 NORTHPOINT CITY 768019",Hawker,EEHK25100000098,Eating Establishment,cdca9603-0d98-4d25-aef9-3f9947cedf78,768019
N.A,"80 MARINE PARADE ROAD MR1 KOPTIAM FOODHALL B1-85, B1-87, B1-112, B1-146, B1-86 PARKWAY PARADE 449269",Hawker,EEHK20250000637,Eating Establishment,48b72bc8-0365-426b-ac76-fdbdd28c837c,449269
N/A,5 STRAITS VIEW #B2-41/42 THE HEART 018935,Restaurant,EERT20250000803,Eating Establishment,4fcad118-8dea-4300-a6a9-f4bf6b4d7efa,018935
Namtown,"925 Yishun Central 1, (MR1) #01-211 Kedai Kopi Coffeeshop 760925",Hawker,EEHK25110000056,Eating Establishment,6ea78e70-d295-42ec-b30c-f5553cff5dd1,760925
NaNa Thai Restaurant,14 SCOTTS ROAD #04-22/24 FAR EAST PLAZA 228213,Restaurant,EERN21120013348,Eating Establishment,698b4f8e-75e2-4f79-9f90-f88e9c2047be,228213
NANDHANA'S,"601 MACPHERSON ROAD #01-31/32/33/44/45/46/47/48/49, MR5 368242",Hawker,EEHK20230000385,Eating Establishment,05e1d8f3-8f02-462c-b33f-e6fbd6e4b5c8,368242
NANDHANA'S,3A INTERNATIONAL BUSINESS PARK #01-09/09A ICON @ IBP 609935,Restaurant,EERT20250000472,Eating Establishment,05e1d8f3-8f02-462c-b33f-e6fbd6e4b5c8,609935
NANDHANA'S,3 SIMEI STREET 6 #02-05 EASTPOINT MALL 528833,Restaurant,EERT20230000383,Eating Establishment,05e1d8f3-8f02-462c-b33f-e6fbd6e4b5c8,528833
NANDHANA'S,1 JOO KOON CIRCLE #01-32/34/38 FAIRPRICE HUB 629117,Restaurant,EERT20230000384,Eating Establishment,05e1d8f3-8f02-462c-b33f-e6fbd6e4b5c8,629117
NANDHANA'S,441 SEMBAWANG ROAD SEMBAWANG PARK 758401,Restaurant,EERT20230000903,Eating Establishment,05e1d8f3-8f02-462c-b33f-e6fbd6e4b5c8,758401
NANDHANA'S RESTAURANT,22 BELILIOS LANE #01-01 AQUEEN HERITAGE HOTEL - LITTLE INDIA 219962,Restaurant,EERT20230000952,Eating Establishment,c2fede60-88f0-429b-bc58-c9301e8ad5bb,219962
Nanyang Cafe,9 WOODLANDS AVENUE 9 #02-00 REPUBLIC POLYTECHNIC 738964,Hawker,EEHN21100012724,Eating Establishment,732a250f-a373-49a6-9a71-3189fce5992b,738964
Nasi Ayam,306A WOODLANDS STREET 31 Stall 2 @ Mr Teh Tarik Eating House #01-01 FUCHUN NEIGHBOURHOOD CENTRE 731306,Hawker,EEHK25120000010,Eating Establishment,80182a53-75d4-43b4-976f-1d2dd1397861,731306
Nasi Ayam (S1) @ Mr Teh Tarik Eating House 728 Ang Mo Kio,"728 ANG MO KIO AVENUE 6 #01-4200, Stall 1 560728",Hawker,EEHK20240000456,Eating Establishment,d6e81e98-74dc-4dd3-94b7-03a9ce4ac491,560728
Nasi Ayam Taman Serasi by Fitra (S14) @ Five Spice Jewel,"78 AIRPORT BOULEVARD #B2-238/239/240 Jewel Changi Airport, Stall 14 819666",Hawker,EEHN20090011477,Eating Establishment,86f283f4-0978-4e25-979c-1894cdb5d792,819666
Nasi Lada House Of Pepper Rice(Stall 5)@Kedai Kopi 108 Ang Mo Kio,"108 ANG MO KIO AVENUE 4 #01-74 KEBUN BARU HEIGHTS, (Stall 5) 560108",Hawker,EEHK20230000585,Eating Establishment,42f4a429-5378-42d3-849c-b72de03dd50a,560108
Nasi Lada House of Pepper Rice(STALL 8)@Kedai Kopi 925 Yishun,"925 YISHUN CENTRAL 1 #01-211, STALL 8 760925",Hawker,EEHK20230001070,Eating Establishment,7c48aab3-503a-4066-830d-a1bd41f0f730,760925
Nasi Lemak & Curry Rice (S1) @ Kawan Station Sembawang MRT,11 CANBERRA ROAD #01-04 SEMBAWANG MRT STATION 759775,Snack Bar / Bakery,EESB20240001197,Eating Establishment,4514b55f-b89b-4bb8-b432-8d3270e888bd,759775
NASI LEMAK & ECONOMIC NOODLES (S2)@TUAN TUAN & PUAN PUAN,"30 WOODLANDS AVENUE 2 #01-17/18 WOODLANDS MRT STATION, Stall 2 738343",Hawker,EEHK20230000555,Eating Establishment,0af1fa40-8f91-42cc-9f23-c9b941d90080,738343
NASI LEMAK & NOODLES (S1) @ KAKI CORNER,"61 CHOA CHU KANG DRIVE #01-05 YEW TEE MRT STATION (Right Half), STALL 1 689715",Hawker,EEHN22020013156,Eating Establishment,cff6abad-8a6c-4e12-9a44-55de0a4ef972,689715
Nasi Lemak & Noodles (S2) @ Sambal Sambal Admiralty MRT,"70 WOODLANDS AVENUE 7 #01-02 ADMIRALTY MRT STATION, stall 2 738344",Hawker,EEHK20240000523,Eating Establishment,db59649f-7527-4816-8e3c-09dd7b0b7af7,738344
NASI LEMAK / BEE HOON (S2) @ KAKAK CAFE,"530 LORONG 6 TOA PAYOH #01-03-B HDB HUB, Stall 2 310530",Hawker,EEHK20230000160,Eating Establishment,0bd9e70b-d129-4002-bd34-8fc73c72db2d,310530
